"positive","pos_iwf","negative","neg_iwf"
"adore",1.0413926851582251,"acerbate",1.0413926851582251
"adored",1.0413926851582251,"acerbic",1.0413926851582251
"adorer",1.0413926851582251,"acerbically",1.0413926851582251
"adoring",1.0413926851582251,"ache",1.0413926851582251
"adoringly",1.0413926851582251,"ached",1.0413926851582251
"adroit",1.0413926851582251,"aches",1.0413926851582251
"adroitly",1.0413926851582251,"achey",1.0413926851582251
"adulate",1.0413926851582251,"aching",1.0413926851582251
"adulation",1.0413926851582251,"acrid",1.0413926851582251
"adulatory",1.0413926851582251,"acridly",1.0413926851582251
"advanced",1.0413926851582251,"acridness",1.0413926851582251
"advantage",0.7403626894942439,"acrimonious",1.0413926851582251
"advantageous",1.0413926851582251,"acrimoniously",1.0413926851582251
"advantageously",1.0413926851582251,"acrimony",1.0413926851582251
"advantages",1.0413926851582251,"adamant",1.0413926851582251
"adventuresome",1.0413926851582251,"adamantly",0.7403626894942439
"adventurous",0.7403626894942439,"addict",1.0413926851582251
"advocate",0.7403626894942439,"addicted",1.0413926851582251
"advocated",1.0413926851582251,"addicting",1.0413926851582251
"advocates",1.0413926851582251,"addicts",1.0413926851582251
"affability",1.0413926851582251,"admonish",1.0413926851582251
"affable",1.0413926851582251,"admonisher",1.0413926851582251
"affably",1.0413926851582251,"admonishingly",1.0413926851582251
"affectation",1.0413926851582251,"admonishment",1.0413926851582251
"affection",1.0413926851582251,"admonition",1.0413926851582251
"affectionate",1.0413926851582251,"adulterate",1.0413926851582251
"affinity",1.0413926851582251,"adulterated",1.0413926851582251
"affirm",1.0413926851582251,"adulteration",1.0413926851582251
"affirmation",1.0413926851582251,"adulterier",1.0413926851582251
"affirmative",1.0413926851582251,"adversarial",1.0413926851582251
"affluence",1.0413926851582251,"adversary",1.0413926851582251
"affluent",1.0413926851582251,"adverse",1.0413926851582251
"afford",0.7403626894942439,"adversity",1.0413926851582251
"affordable",1.0413926851582251,"afflict",1.0413926851582251
"affordably",1.0413926851582251,"affliction",1.0413926851582251
"afordable",1.0413926851582251,"afflictive",1.0413926851582251
"agile",1.0413926851582251,"affront",1.0413926851582251
"agilely",1.0413926851582251,"afraid",1.0413926851582251
"agility",1.0413926851582251,"aggravate",1.0413926851582251
"agreeable",1.0413926851582251,"aggravating",1.0413926851582251
"agreeableness",1.0413926851582251,"aggravation",1.0413926851582251
"agreeably",1.0413926851582251,"aggression",1.0413926851582251
"all-around",1.0413926851582251,"aggressive",1.0413926851582251
"alluring",1.0413926851582251,"aggressiveness",1.0413926851582251
"alluringly",1.0413926851582251,"aggressor",1.0413926851582251
"altruistic",1.0413926851582251,"aggrieve",1.0413926851582251
"altruistically",1.0413926851582251,"aggrieved",1.0413926851582251
"amaze",1.0413926851582251,"aggrivation",1.0413926851582251
"amazed",1.0413926851582251,"aghast",1.0413926851582251
"amazement",1.0413926851582251,"agonies",1.0413926851582251
"amazes",1.0413926851582251,"agonize",1.0413926851582251
"amazing",1.0413926851582251,"agonizing",1.0413926851582251
"amazingly",1.0413926851582251,"agonizingly",1.0413926851582251
"ambitious",1.0413926851582251,"agony",1.0413926851582251
"ambitiously",1.0413926851582251,"aground",1.0413926851582251
"ameliorate",1.0413926851582251,"ail",1.0413926851582251
"amenable",1.0413926851582251,"ailing",1.0413926851582251
"amenity",1.0413926851582251,"ailment",1.0413926851582251
"amiability",1.0413926851582251,"aimless",1.0413926851582251
"amiabily",1.0413926851582251,"alarm",1.0413926851582251
"amiable",1.0413926851582251,"alarmed",1.0413926851582251
"amicability",1.0413926851582251,"alarming",1.0413926851582251
"amicable",1.0413926851582251,"alarmingly",1.0413926851582251
"amicably",1.0413926851582251,"alienate",1.0413926851582251
"amity",1.0413926851582251,"alienated",1.0413926851582251
"ample",0.7403626894942439,"alienation",1.0413926851582251
"amply",1.0413926851582251,"allegation",0.7403626894942439
"amuse",1.0413926851582251,"allegations",0.7403626894942439
"amusing",1.0413926851582251,"allege",1.0413926851582251
"amusingly",1.0413926851582251,"allergic",1.0413926851582251
"angel",1.0413926851582251,"allergies",1.0413926851582251
"angelic",1.0413926851582251,"allergy",0.7403626894942439
"apotheosis",1.0413926851582251,"aloof",1.0413926851582251
"appeal",1.0413926851582251,"altercation",1.0413926851582251
"appealing",1.0413926851582251,"ambiguity",1.0413926851582251
"applaud",0.7403626894942439,"ambiguous",1.0413926851582251
"appreciable",1.0413926851582251,"ambivalence",1.0413926851582251
"appreciate",1.0413926851582251,"ambivalent",1.0413926851582251
"appreciated",1.0413926851582251,"ambush",1.0413926851582251
"appreciates",1.0413926851582251,"amiss",1.0413926851582251
"appreciative",1.0413926851582251,"amputate",1.0413926851582251
"appreciatively",1.0413926851582251,"anarchism",1.0413926851582251
"appropriate",1.0413926851582251,"anarchist",1.0413926851582251
"approval",0.7403626894942439,"anarchistic",1.0413926851582251
"approve",0.7403626894942439,"anarchy",1.0413926851582251
"ardent",1.0413926851582251,"anemic",1.0413926851582251
"ardently",1.0413926851582251,"anger",1.0413926851582251
"ardor",1.0413926851582251,"angrily",1.0413926851582251
"articulate",1.0413926851582251,"angriness",1.0413926851582251
"aspiration",1.0413926851582251,"angry",1.0413926851582251
"aspirations",1.0413926851582251,"anguish",1.0413926851582251
"aspire",1.0413926851582251,"animosity",1.0413926851582251
"assurance",1.0413926851582251,"annihilate",1.0413926851582251
"assurances",1.0413926851582251,"annihilation",1.0413926851582251
"assure",0.7403626894942439,"annoy",1.0413926851582251
"assuredly",1.0413926851582251,"annoyance",1.0413926851582251
"assuring",1.0413926851582251,"annoyances",1.0413926851582251
"astonish",1.0413926851582251,"annoyed",1.0413926851582251
"astonished",1.0413926851582251,"annoying",1.0413926851582251
"astonishing",1.0413926851582251,"annoyingly",1.0413926851582251
"astonishingly",1.0413926851582251,"annoys",1.0413926851582251
"astonishment",0.7403626894942439,"anomalous",1.0413926851582251
"astound",1.0413926851582251,"anomaly",1.0413926851582251
"astounded",1.0413926851582251,"antagonism",1.0413926851582251
"astounding",1.0413926851582251,"antagonist",1.0413926851582251
"astoundingly",1.0413926851582251,"antagonistic",1.0413926851582251
"astutely",1.0413926851582251,"antagonize",1.0413926851582251
"attentive",1.0413926851582251,"anti-",1.0413926851582251
"attraction",1.0413926851582251,"anti-american",1.0413926851582251
"attractive",1.0413926851582251,"anti-israeli",1.0413926851582251
"attractively",1.0413926851582251,"anti-occupation",1.0413926851582251
"attune",1.0413926851582251,"anti-proliferation",1.0413926851582251
"audible",1.0413926851582251,"anti-semites",1.0413926851582251
"audibly",1.0413926851582251,"anti-social",1.0413926851582251
"auspicious",1.0413926851582251,"anti-us",1.0413926851582251
"authentic",1.0413926851582251,"anti-white",1.0413926851582251
"authoritative",1.0413926851582251,"antipathy",1.0413926851582251
"autonomous",1.0413926851582251,"antiquated",1.0413926851582251
"available",0.7403626894942439,"antithetical",1.0413926851582251
"aver",1.0413926851582251,"anxieties",1.0413926851582251
"avid",1.0413926851582251,"anxiety",1.0413926851582251
"avidly",1.0413926851582251,"anxious",1.0413926851582251
"award",1.0413926851582251,"anxiously",1.0413926851582251
"awarded",1.0413926851582251,"anxiousness",1.0413926851582251
"awards",1.0413926851582251,"apathetic",1.0413926851582251
"awe",0.7403626894942439,"apathetically",1.0413926851582251
"awed",1.0413926851582251,"apathy",1.0413926851582251
"awesome",1.0413926851582251,"apocalypse",1.0413926851582251
"awesomely",1.0413926851582251,"apocalyptic",1.0413926851582251
"awesomeness",1.0413926851582251,"apologist",1.0413926851582251
"awestruck",1.0413926851582251,"apologists",1.0413926851582251
"awsome",1.0413926851582251,"appal",1.0413926851582251
"backbone",1.0413926851582251,"appall",1.0413926851582251
"balanced",1.0413926851582251,"appalled",1.0413926851582251
"bargain",1.0413926851582251,"appalling",1.0413926851582251
"beauteous",1.0413926851582251,"appallingly",1.0413926851582251
"beautiful",0.7403626894942439,"apprehension",1.0413926851582251
"beautifullly",1.0413926851582251,"apprehensions",1.0413926851582251
"beautifully",1.0413926851582251,"apprehensive",1.0413926851582251
"beautify",1.0413926851582251,"apprehensively",1.0413926851582251
"beauty",1.0413926851582251,"arbitrary",1.0413926851582251
"beckon",1.0413926851582251,"arcane",1.0413926851582251
"beckoned",1.0413926851582251,"archaic",1.0413926851582251
"beckoning",1.0413926851582251,"arduous",1.0413926851582251
"beckons",1.0413926851582251,"arduously",1.0413926851582251
"believable",1.0413926851582251,"argumentative",1.0413926851582251
"believeable",1.0413926851582251,"arrogance",1.0413926851582251
"beloved",1.0413926851582251,"arrogant",1.0413926851582251
"benefactor",1.0413926851582251,"arrogantly",1.0413926851582251
"beneficent",1.0413926851582251,"ashamed",1.0413926851582251
"beneficial",0.7403626894942439,"asinine",1.0413926851582251
"beneficially",1.0413926851582251,"asininely",1.0413926851582251
"beneficiary",1.0413926851582251,"asinininity",1.0413926851582251
"benefit",1.0413926851582251,"askance",1.0413926851582251
"benefits",0.7403626894942439,"asperse",1.0413926851582251
"benevolence",1.0413926851582251,"aspersion",1.0413926851582251
"benevolent",1.0413926851582251,"aspersions",1.0413926851582251
"benifits",1.0413926851582251,"assail",1.0413926851582251
"best",0.7403626894942439,"assassin",1.0413926851582251
"best-known",1.0413926851582251,"assassinate",1.0413926851582251
"best-performing",1.0413926851582251,"assault",0.7403626894942439
"best-selling",1.0413926851582251,"assult",1.0413926851582251
"better",0.43933269383026263,"astray",1.0413926851582251
"better-known",1.0413926851582251,"asunder",1.0413926851582251
"better-than-expected",1.0413926851582251,"atrocious",1.0413926851582251
"beutifully",1.0413926851582251,"atrocities",1.0413926851582251
"blameless",1.0413926851582251,"atrocity",1.0413926851582251
"bless",0.7403626894942439,"atrophy",1.0413926851582251
"blessing",0.7403626894942439,"attack",0.7403626894942439
"bliss",1.0413926851582251,"attacks",0.7403626894942439
"blissful",1.0413926851582251,"audacious",1.0413926851582251
"blissfully",1.0413926851582251,"audaciously",1.0413926851582251
"blithe",1.0413926851582251,"audaciousness",1.0413926851582251
"blockbuster",1.0413926851582251,"audacity",1.0413926851582251
"bloom",1.0413926851582251,"audiciously",1.0413926851582251
"blossom",1.0413926851582251,"austere",1.0413926851582251
"bolster",1.0413926851582251,"authoritarian",0.7403626894942439
"bonny",1.0413926851582251,"autocrat",1.0413926851582251
"bonus",1.0413926851582251,"autocratic",1.0413926851582251
"bonuses",0.7403626894942439,"avalanche",1.0413926851582251
"boom",1.0413926851582251,"avarice",1.0413926851582251
"booming",1.0413926851582251,"avaricious",1.0413926851582251
"boost",1.0413926851582251,"avariciously",1.0413926851582251
"boundless",1.0413926851582251,"avenge",1.0413926851582251
"bountiful",1.0413926851582251,"averse",1.0413926851582251
"brainiest",1.0413926851582251,"aversion",1.0413926851582251
"brainy",1.0413926851582251,"aweful",1.0413926851582251
"brand-new",1.0413926851582251,"awful",1.0413926851582251
"brave",1.0413926851582251,"awfully",1.0413926851582251
"bravery",1.0413926851582251,"awfulness",1.0413926851582251
"bravo",1.0413926851582251,"awkward",1.0413926851582251
"breakthrough",1.0413926851582251,"awkwardness",1.0413926851582251
"breakthroughs",1.0413926851582251,"ax",1.0413926851582251
"breathlessness",1.0413926851582251,"babble",1.0413926851582251
"breathtaking",1.0413926851582251,"back-logged",1.0413926851582251
"breathtakingly",1.0413926851582251,"back-wood",1.0413926851582251
"breeze",1.0413926851582251,"back-woods",1.0413926851582251
"bright",0.7403626894942439,"backache",1.0413926851582251
"brighten",1.0413926851582251,"backaches",1.0413926851582251
"brighter",1.0413926851582251,"backaching",1.0413926851582251
"brightest",1.0413926851582251,"backbite",1.0413926851582251
"brilliance",1.0413926851582251,"backbiting",1.0413926851582251
"brilliances",1.0413926851582251,"backward",1.0413926851582251
"brilliant",1.0413926851582251,"backwardness",1.0413926851582251
"brilliantly",1.0413926851582251,"backwood",1.0413926851582251
"brisk",1.0413926851582251,"backwoods",1.0413926851582251
"brotherly",1.0413926851582251,"bad",0.7403626894942439
"bullish",1.0413926851582251,"badly",1.0413926851582251
"buoyant",1.0413926851582251,"baffle",1.0413926851582251
"cajole",1.0413926851582251,"baffled",1.0413926851582251
"calm",1.0413926851582251,"bafflement",1.0413926851582251
"calming",1.0413926851582251,"baffling",1.0413926851582251
"calmness",1.0413926851582251,"bait",1.0413926851582251
"capability",1.0413926851582251,"balk",1.0413926851582251
"capable",0.7403626894942439,"banal",1.0413926851582251
"capably",0.7403626894942439,"banalize",1.0413926851582251
"captivate",1.0413926851582251,"bane",1.0413926851582251
"captivating",1.0413926851582251,"banish",1.0413926851582251
"carefree",1.0413926851582251,"banishment",1.0413926851582251
"cashback",1.0413926851582251,"bankrupt",1.0413926851582251
"cashbacks",1.0413926851582251,"barbarian",1.0413926851582251
"catchy",1.0413926851582251,"barbaric",1.0413926851582251
"celebrate",1.0413926851582251,"barbarically",1.0413926851582251
"celebrated",1.0413926851582251,"barbarity",1.0413926851582251
"celebration",0.7403626894942439,"barbarous",1.0413926851582251
"celebratory",1.0413926851582251,"barbarously",1.0413926851582251
"champ",1.0413926851582251,"barren",1.0413926851582251
"champion",1.0413926851582251,"baseless",1.0413926851582251
"charisma",1.0413926851582251,"bash",1.0413926851582251
"charismatic",1.0413926851582251,"bashed",1.0413926851582251
"charitable",1.0413926851582251,"bashful",1.0413926851582251
"charm",1.0413926851582251,"bashing",1.0413926851582251
"charming",1.0413926851582251,"bastard",1.0413926851582251
"charmingly",1.0413926851582251,"bastards",1.0413926851582251
"chaste",1.0413926851582251,"battered",1.0413926851582251
"cheaper",1.0413926851582251,"battering",1.0413926851582251
"cheapest",1.0413926851582251,"batty",1.0413926851582251
"cheer",1.0413926851582251,"bearish",1.0413926851582251
"cheerful",1.0413926851582251,"beastly",1.0413926851582251
"cheery",1.0413926851582251,"bedlam",1.0413926851582251
"cherish",1.0413926851582251,"bedlamite",1.0413926851582251
"cherished",1.0413926851582251,"befoul",1.0413926851582251
"cherub",1.0413926851582251,"beg",1.0413926851582251
"chic",1.0413926851582251,"beggar",1.0413926851582251
"chivalrous",1.0413926851582251,"beggarly",1.0413926851582251
"chivalry",1.0413926851582251,"begging",1.0413926851582251
"civility",1.0413926851582251,"beguile",1.0413926851582251
"civilize",1.0413926851582251,"belabor",1.0413926851582251
"clarity",1.0413926851582251,"belated",1.0413926851582251
"classic",1.0413926851582251,"beleaguer",1.0413926851582251
"classy",1.0413926851582251,"belie",1.0413926851582251
"clean",1.0413926851582251,"belittle",1.0413926851582251
"cleaner",1.0413926851582251,"belittled",1.0413926851582251
"cleanest",1.0413926851582251,"belittling",1.0413926851582251
"cleanliness",1.0413926851582251,"bellicose",1.0413926851582251
"cleanly",1.0413926851582251,"belligerence",1.0413926851582251
"clear",0.43933269383026263,"belligerent",1.0413926851582251
"clear-cut",1.0413926851582251,"belligerently",1.0413926851582251
"cleared",1.0413926851582251,"bemoan",1.0413926851582251
"clearer",1.0413926851582251,"bemoaning",1.0413926851582251
"clearly",0.7403626894942439,"bemused",1.0413926851582251
"clears",1.0413926851582251,"bent",1.0413926851582251
"clever",1.0413926851582251,"berate",1.0413926851582251
"cleverly",1.0413926851582251,"bereave",1.0413926851582251
"cohere",1.0413926851582251,"bereavement",1.0413926851582251
"coherence",1.0413926851582251,"bereft",1.0413926851582251
"coherent",1.0413926851582251,"berserk",1.0413926851582251
"cohesive",1.0413926851582251,"beseech",1.0413926851582251
"colorful",1.0413926851582251,"beset",1.0413926851582251
"comely",1.0413926851582251,"besiege",1.0413926851582251
"comfort",1.0413926851582251,"besmirch",1.0413926851582251
"comfortable",1.0413926851582251,"bestial",1.0413926851582251
"comfortably",1.0413926851582251,"betray",1.0413926851582251
"comforting",1.0413926851582251,"betrayal",1.0413926851582251
"comfy",1.0413926851582251,"betrayals",1.0413926851582251
"commend",1.0413926851582251,"betrayer",1.0413926851582251
"commendable",1.0413926851582251,"betraying",1.0413926851582251
"commendably",1.0413926851582251,"betrays",1.0413926851582251
"commitment",1.0413926851582251,"bewail",1.0413926851582251
"commodious",1.0413926851582251,"beware",1.0413926851582251
"compact",1.0413926851582251,"bewilder",1.0413926851582251
"compactly",1.0413926851582251,"bewildered",1.0413926851582251
"compassion",1.0413926851582251,"bewildering",1.0413926851582251
"compassionate",1.0413926851582251,"bewilderingly",1.0413926851582251
"compatible",1.0413926851582251,"bewilderment",1.0413926851582251
"competitive",1.0413926851582251,"bewitch",1.0413926851582251
"complement",1.0413926851582251,"bias",1.0413926851582251
"complementary",1.0413926851582251,"biased",1.0413926851582251
"complemented",1.0413926851582251,"biases",1.0413926851582251
"complements",1.0413926851582251,"bicker",1.0413926851582251
"compliant",1.0413926851582251,"bickering",1.0413926851582251
"compliment",1.0413926851582251,"bid-rigging",1.0413926851582251
"complimentary",1.0413926851582251,"bigotries",1.0413926851582251
"comprehensive",1.0413926851582251,"bigotry",1.0413926851582251
"conciliate",1.0413926851582251,"bitch",1.0413926851582251
"conciliatory",1.0413926851582251,"bitchy",1.0413926851582251
"concise",1.0413926851582251,"biting",1.0413926851582251
"confidence",0.5642714304385625,"bitingly",1.0413926851582251
"confident",1.0413926851582251,"bitter",1.0413926851582251
"congenial",1.0413926851582251,"bitterly",1.0413926851582251
"congratulate",1.0413926851582251,"bitterness",1.0413926851582251
"congratulation",1.0413926851582251,"bizarre",1.0413926851582251
"congratulations",1.0413926851582251,"blab",1.0413926851582251
"congratulatory",1.0413926851582251,"blabber",1.0413926851582251
"conscientious",1.0413926851582251,"blackmail",1.0413926851582251
"considerate",1.0413926851582251,"blah",1.0413926851582251
"consistent",1.0413926851582251,"blame",0.7403626894942439
"consistently",1.0413926851582251,"blameworthy",1.0413926851582251
"constructive",1.0413926851582251,"bland",1.0413926851582251
"consummate",1.0413926851582251,"blandish",1.0413926851582251
"contentment",1.0413926851582251,"blaspheme",1.0413926851582251
"continuity",1.0413926851582251,"blasphemous",1.0413926851582251
"contrasty",1.0413926851582251,"blasphemy",1.0413926851582251
"contribution",1.0413926851582251,"blasted",1.0413926851582251
"convenience",1.0413926851582251,"blatant",1.0413926851582251
"convenient",1.0413926851582251,"blatantly",1.0413926851582251
"conveniently",1.0413926851582251,"blather",1.0413926851582251
"convience",1.0413926851582251,"bleak",1.0413926851582251
"convienient",1.0413926851582251,"bleakly",1.0413926851582251
"convient",1.0413926851582251,"bleakness",1.0413926851582251
"convincing",1.0413926851582251,"bleed",1.0413926851582251
"convincingly",1.0413926851582251,"bleeding",1.0413926851582251
"cool",1.0413926851582251,"bleeds",1.0413926851582251
"coolest",1.0413926851582251,"blemish",1.0413926851582251
"cooperative",1.0413926851582251,"blind",1.0413926851582251
"cooperatively",1.0413926851582251,"blinding",1.0413926851582251
"cornerstone",1.0413926851582251,"blindingly",1.0413926851582251
"correct",1.0413926851582251,"blindside",1.0413926851582251
"correctly",1.0413926851582251,"blister",1.0413926851582251
"cost-effective",1.0413926851582251,"blistering",1.0413926851582251
"cost-saving",1.0413926851582251,"bloated",1.0413926851582251
"counter-attack",1.0413926851582251,"blockage",1.0413926851582251
"counter-attacks",1.0413926851582251,"blockhead",1.0413926851582251
"courage",1.0413926851582251,"bloodshed",1.0413926851582251
"courageous",0.7403626894942439,"bloodthirsty",1.0413926851582251
"courageously",1.0413926851582251,"bloody",1.0413926851582251
"courageousness",1.0413926851582251,"blotchy",1.0413926851582251
"courteous",1.0413926851582251,"blow",1.0413926851582251
"courtly",1.0413926851582251,"blunder",1.0413926851582251
"covenant",1.0413926851582251,"blundering",1.0413926851582251
"cozy",1.0413926851582251,"blunders",1.0413926851582251
"creative",0.7403626894942439,"blunt",1.0413926851582251
"credence",1.0413926851582251,"blur",1.0413926851582251
"credible",1.0413926851582251,"bluring",1.0413926851582251
"crisp",1.0413926851582251,"blurred",1.0413926851582251
"crisper",1.0413926851582251,"blurring",1.0413926851582251
"cure",0.7403626894942439,"blurry",1.0413926851582251
"cure-all",1.0413926851582251,"blurs",1.0413926851582251
"cushy",1.0413926851582251,"blurt",1.0413926851582251
"cute",1.0413926851582251,"boastful",1.0413926851582251
"cuteness",1.0413926851582251,"boggle",1.0413926851582251
"danke",1.0413926851582251,"bogus",1.0413926851582251
"danken",1.0413926851582251,"boil",1.0413926851582251
"daring",1.0413926851582251,"boiling",1.0413926851582251
"daringly",1.0413926851582251,"boisterous",1.0413926851582251
"darling",1.0413926851582251,"bomb",0.7403626894942439
"dashing",1.0413926851582251,"bombard",1.0413926851582251
"dauntless",1.0413926851582251,"bombardment",1.0413926851582251
"dawn",1.0413926851582251,"bombastic",1.0413926851582251
"dazzle",1.0413926851582251,"bondage",1.0413926851582251
"dazzled",1.0413926851582251,"bonkers",1.0413926851582251
"dazzling",1.0413926851582251,"bore",1.0413926851582251
"dead-cheap",1.0413926851582251,"bored",1.0413926851582251
"dead-on",1.0413926851582251,"boredom",1.0413926851582251
"decency",1.0413926851582251,"bores",1.0413926851582251
"decent",1.0413926851582251,"boring",1.0413926851582251
"decisive",1.0413926851582251,"botch",1.0413926851582251
"decisiveness",1.0413926851582251,"bother",1.0413926851582251
"dedicated",1.0413926851582251,"bothered",1.0413926851582251
"defeat",1.0413926851582251,"bothering",1.0413926851582251
"defeated",1.0413926851582251,"bothers",1.0413926851582251
"defeating",1.0413926851582251,"bothersome",1.0413926851582251
"defeats",1.0413926851582251,"bowdlerize",1.0413926851582251
"defender",1.0413926851582251,"boycott",1.0413926851582251
"deference",1.0413926851582251,"braggart",1.0413926851582251
"deft",1.0413926851582251,"bragger",1.0413926851582251
"deginified",1.0413926851582251,"brainless",1.0413926851582251
"delectable",1.0413926851582251,"brainwash",1.0413926851582251
"delicacy",1.0413926851582251,"brash",1.0413926851582251
"delicate",1.0413926851582251,"brashly",1.0413926851582251
"delicious",1.0413926851582251,"brashness",1.0413926851582251
"delight",1.0413926851582251,"brat",1.0413926851582251
"delighted",1.0413926851582251,"bravado",1.0413926851582251
"delightful",1.0413926851582251,"brazen",1.0413926851582251
"delightfully",1.0413926851582251,"brazenly",1.0413926851582251
"delightfulness",1.0413926851582251,"brazenness",1.0413926851582251
"dependable",1.0413926851582251,"breach",1.0413926851582251
"dependably",1.0413926851582251,"break",0.7403626894942439
"deservedly",1.0413926851582251,"break-up",1.0413926851582251
"deserving",1.0413926851582251,"break-ups",1.0413926851582251
"desirable",1.0413926851582251,"breakdown",0.7403626894942439
"desiring",1.0413926851582251,"breaking",1.0413926851582251
"desirous",1.0413926851582251,"breaks",0.7403626894942439
"destiny",1.0413926851582251,"breakup",1.0413926851582251
"detachable",1.0413926851582251,"breakups",1.0413926851582251
"devout",1.0413926851582251,"bribery",1.0413926851582251
"dexterous",1.0413926851582251,"brimstone",1.0413926851582251
"dexterously",1.0413926851582251,"bristle",1.0413926851582251
"dextrous",1.0413926851582251,"brittle",1.0413926851582251
"dignified",1.0413926851582251,"broke",1.0413926851582251
"dignify",1.0413926851582251,"broken",1.0413926851582251
"dignity",0.7403626894942439,"broken-hearted",1.0413926851582251
"diligence",1.0413926851582251,"brood",1.0413926851582251
"diligent",1.0413926851582251,"browbeat",1.0413926851582251
"diligently",1.0413926851582251,"bruise",1.0413926851582251
"diplomatic",1.0413926851582251,"bruised",1.0413926851582251
"dirt-cheap",1.0413926851582251,"bruises",1.0413926851582251
"distinction",1.0413926851582251,"bruising",1.0413926851582251
"distinctive",1.0413926851582251,"brusque",1.0413926851582251
"distinguished",1.0413926851582251,"brutal",1.0413926851582251
"diversified",1.0413926851582251,"brutalising",1.0413926851582251
"divine",1.0413926851582251,"brutalities",1.0413926851582251
"divinely",1.0413926851582251,"brutality",1.0413926851582251
"dominate",1.0413926851582251,"brutalize",1.0413926851582251
"dominated",1.0413926851582251,"brutalizing",1.0413926851582251
"dominates",1.0413926851582251,"brutally",1.0413926851582251
"dote",1.0413926851582251,"brute",1.0413926851582251
"dotingly",1.0413926851582251,"brutish",1.0413926851582251
"doubtless",1.0413926851582251,"bs",1.0413926851582251
"dreamland",1.0413926851582251,"buckle",1.0413926851582251
"dumbfounded",1.0413926851582251,"bug",1.0413926851582251
"dumbfounding",1.0413926851582251,"bugging",1.0413926851582251
"dummy-proof",1.0413926851582251,"buggy",1.0413926851582251
"durable",1.0413926851582251,"bugs",1.0413926851582251
"dynamic",1.0413926851582251,"bulkier",1.0413926851582251
"eager",1.0413926851582251,"bulkiness",1.0413926851582251
"eagerly",1.0413926851582251,"bulky",1.0413926851582251
"eagerness",1.0413926851582251,"bulkyness",1.0413926851582251
"earnest",1.0413926851582251,"bull****",1.0413926851582251
"earnestly",1.0413926851582251,"bull----",1.0413926851582251
"earnestness",1.0413926851582251,"bullies",1.0413926851582251
"ease",1.0413926851582251,"bullshit",1.0413926851582251
"eased",1.0413926851582251,"bullshyt",1.0413926851582251
"eases",1.0413926851582251,"bully",0.7403626894942439
"easier",0.7403626894942439,"bullying",1.0413926851582251
"easiest",1.0413926851582251,"bullyingly",1.0413926851582251
"easiness",1.0413926851582251,"bum",1.0413926851582251
"easing",1.0413926851582251,"bump",1.0413926851582251
"easy",0.7403626894942439,"bumped",1.0413926851582251
"easy-to-use",1.0413926851582251,"bumping",1.0413926851582251
"easygoing",1.0413926851582251,"bumpping",1.0413926851582251
"ebullience",1.0413926851582251,"bumps",1.0413926851582251
"ebullient",1.0413926851582251,"bumpy",1.0413926851582251
"ebulliently",1.0413926851582251,"bungle",1.0413926851582251
"ecenomical",1.0413926851582251,"bungler",1.0413926851582251
"economical",1.0413926851582251,"bungling",1.0413926851582251
"ecstasies",1.0413926851582251,"bunk",1.0413926851582251
"ecstasy",1.0413926851582251,"burden",1.0413926851582251
"ecstatic",1.0413926851582251,"burdensome",1.0413926851582251
"ecstatically",1.0413926851582251,"burdensomely",1.0413926851582251
